uid,cls
3344038420,0.993914423932
440463725,0.987555573806
753779827942035457,0.0809750658213
18065266,0.950715755816
3156863358,0.999212784709
383529009,0.999962157737
612134519,0.651638936899
731079272,0.813820002561
22642511,0.784744659529
515206505,0.597437638925
2803909592,0.979898796765
141031132,0.952384828585
245760152,0.993574058094
2470894041,0.028497553143
250673246,0.999966645655
3387601721,0.987152163665
486409895,0.189967579773
2657198670,0.813820002561
2996226615,4.26597205127e-05
40941170,0.999122693423
27335664,0.999999991296
49197924,0.728969837921
4254943407,1.0
712416526767251457,0.078849947201
186876807,0.661423134032
725831300314238976,0.807175782458
38639934,0.000438933141035
308599937,0.226850346572
768729239310839808,0.997176167882
567959445,0.165766614628
64886909,0.999973359551
3983541023,0.813820002561
2272028385,0.867705911887
1603979245,0.995724848051
47399828,0.98394462643
548854675,0.813820002561
178102985,0.904400147471
50435693,0.0572587080462
1901339503,0.0893097908523
314870537,0.748542419935
737540054,0.0219238041887
2174474448,0.986520951
855360499,0.476987639032
65781271,0.680147409925
416456405,0.816193669649
1622231011,0.813820002561
933638226,0.813820002561
391016685,0.999999999566
3347222434,0.829247828062
1126978538,0.999999999451
3235573818,0.0790553219504
2436871010,0.999021859036
253227191,0.998093329025
184646457,0.999999842461
2213294077,0.757735035949
1347676214,0.69843684993
136128142,0.998824751699
43595358,0.553152844681
1379908728,0.995463228424
2331070124,0.985864972578
1324698565,0.778117300091
4758279742,0.999649051738
1567242546,0.873210540327
113480677,0.103590890898
47801335,0.999939407588
705146754459537408,0.36276680133
90370101,0.999913484526
3135171759,0.916458800606
4607024296,0.982468233281
388515711,0.999984465246
23712366,0.979730565249
3233717170,0.101572841112
2413824427,0.924389422852
3139074203,0.974569789735
711607776,0.165597633626
91042892,0.932548159925
251156150,0.765649181207
2344311116,0.813820002561
242929882,0.996656606463
3836650812,0.999999991409
163690896,0.95753242275
240346682,0.88100812179
290147834,0.728362639343
747733206275866624,0.324906100676
115509358,0.706029044164
161470437,0.0191069337247
143119199,0.847456045031
2578224075,2.01038220154e-09
451875319,0.813820002561
242961973,0.0307888826203
79231745,0.643429573889
464245638,0.813820002561
3070799310,0.999489187142
743481497475293184,0.145520029093
4013818875,0.965628707033
38404728,0.000144942650789
18847443,0.877658741255
726613116117618688,0.194335533824
13529572,5.10294748206e-06
246686930,0.409515816224
2555589696,0.969526145931
2387366754,1.0
85442820,0.999997395144
265811201,0.396862697682
722539478,0.998492903139
224231200,0.675010216922
729453477609525249,0.792268074863
2835624240,0.171896505184
220880605,1.0
437058481,0.999999972242
14344474,0.813820002561
428621116,0.412098403859
1928746560,0.960643965227
3711072372,0.880203813997
2222233488,0.813820002561
4877138025,0.813820002561
3302943871,0.749029766559
72598945,0.99346207945
2414984580,0.982878184164
825775182,0.99597664344
3924951315,0.110917140416
2984412522,0.437941294163
15595930,1.0
15978636,6.24851326015e-06
98358734,0.980280305486
195226150,0.936334871649
4136050276,0.813820002561
714111713315041281,0.19435805877
715738086097850369,0.0745681562192
2865969087,0.966509435049
831474091,0.950784931328
557991042,0.999999996285
1850382810,0.999888549844
65727414,0.948588214769
2288874470,0.983485198545
23078306,0.607921115862
318297521,0.994173736766
3290576961,0.851849015456
3975129617,0.999946260139
969990860,0.99999999966
49850422,0.986757949084
6081362,0.991721172879
42586896,0.813820002561
18745193,0.839869989457
2929765562,0.813820002561
54799887,0.0198226361771
4774934117,0.999999944496
280639137,0.958196287945
745750589011812357,0.00458557680337
1398090512,0.985266743429
2766677093,0.401014977267
3042379841,0.971275617734
269498302,0.999999999999
20833706,0.998154809104
2225798059,0.993215568759
620451200,1.0
1701249770,0.865319033433
1534819884,0.813820002561
737854573637959680,0.678305422376
25675733,0.995171750153
3317174659,0.813820002561
1004232505,0.999998577665
4697688523,0.746064333706
210869372,0.813820002561
100047961,0.993386937658
3406806707,0.296514210341
1481190168,0.999936287334
48386006,0.999999231206
434695831,0.91187840881
702665500472549378,0.77485367355
2164245440,0.825352873322
44332483,0.999999997935
1619952294,0.736833778788
2746260606,0.999353039898
760239767627919361,0.748809186515
1552810338,0.530621922199
2216072416,0.813820002561
46864848,0.970980448841
3579398481,0.863226964665
144321946,0.926123975821
2949208994,0.957331370251
3024496431,0.0105876477882
17564221,0.978677217407
3321782792,0.802365250713
2789738328,0.999999114874
2253933161,0.993930652623
163111324,0.821278235877
384091493,0.91364960667
633277953,0.876460777939
2855946305,0.988696985567
198264075,0.934507523432
3385333011,0.857637804281
2717785677,0.973692837141
15745908,0.545338900111
732212725129052161,0.0888120195444
756246889838747652,0.0594539677134
2745491150,0.926946415574
33013647,0.999303833391
286312318,0.927797597274
2762740453,0.995318672055
190055835,0.951500442624
273128193,0.530441646745
704490753,0.923375501964
66951013,0.999997107912
2388128191,0.999982055224
490362948,0.0751027986531
18894618,0.907251187564
108407072,0.31144455693
4065131953,0.813820002561
28992682,0.813820002561
1539677432,0.999999993803
2581586548,0.813820002561
768294420,0.886042087542
1278705324,0.999999988525
21567649,0.884808178238
508080349,0.896834040517
469344128,0.813820002561
162106726,0.982186465122
3053986571,0.999996855123
3269434189,0.996808888393
2788368130,0.800882917958
2652732326,0.932472324796
549308820,0.999302512465
3023290870,0.750477082118
3071603159,0.826714028156
263348660,0.606269446998
2376564780,0.90425096682
1516587925,0.995214891332
712671618,0.813820002561
731995571855101952,0.0406006581049
775023583,0.890508062778
2881534905,0.813820002561
4614204614,0.00187566794072
3185303798,0.815481489981
21955296,0.999999999459
87641130,0.999992521923
2966360739,0.837010093868
16222346,0.276980722788
50343384,0.994657743082
724921214,0.999974873786
36350694,0.991827037392
37113369,0.989554843856
758009417111576577,0.793103311218
758159125763194880,0.283471563444
768736903,0.995975289675
2774930748,0.999999639218
3241664077,0.999999999998
4729313955,0.813820002561
270219231,0.9579943882
3036576329,0.813820002561
488845496,0.000246112252863
14615775,0.357000895563
278633892,0.954964421029
2815890030,0.892737543159
147218075,0.0606056987308
245949874,0.97991961735
622857704,0.977131491387
35252232,0.76258971371
2593517424,0.145146525451
805334443,0.999528442718
500421445,0.982111231351
738115099437629441,0.828877208963
116451098,1.22541588374e-07
1544834228,0.936723489512
777099913,0.954394461507
22576799,0.99674838834
17693981,0.896113416264
156606906,0.943401474718
75296139,0.25779491752
451032665,0.24891535901
404873477,0.697892979252
1215478776,1.0
4043206780,0.97561671252
632943628,0.208865758932
2849771796,0.863505936631
723744795676545024,0.292888971843
1159926900,0.908593077073
3244052518,0.333128563257
754380908359196672,0.513597167981
162393428,0.903297606807
39019743,0.999999999999
765003986822897668,0.114311975427
312259327,0.999999485411
63902799,0.810778324869
3157125579,0.992378779782
67036012,0.998062805581
82618914,0.720643794742
2465078552,0.997115174389
8004962,0.0969963156502
723815000,0.907973221544
50826229,0.999995998768
721783403415142400,0.481323636285
54515016,0.999999999891
2291033166,0.834302732459
245157793,0.999999999999
725759703502843904,0.908506976937
3214684504,0.813820002561
33527742,0.999624317843
117316720,0.423820935462
16673178,0.057123505603
729865940888748032,0.37194627509
4236429917,1.0
776329160,0.734327162399
2540752350,0.995884061501
15152423,0.999999620662
720286738040647680,0.545884090455
549741046,1.0
1258356079,0.102212697175
14981026,0.967366693952
395793843,0.976722071641
231995573,2.12269102191e-05
3060759493,0.018221504597
31260980,0.0154923140751
48456342,0.966066762396
2415013472,0.629401762319
828280567,0.954160248403
2469905251,1.0
371894011,0.000708175280351
202860226,0.999992966916
2383166525,0.410849467601
368814838,0.004887041003
3308032523,0.510084428881
47811862,0.976525042628
750730511090417665,0.663641289896
97093628,0.317850163149
4799284314,0.866450773862
2885453781,0.813820002561
4506720317,0.137439879448
856829898,0.867887542473
18546154,0.958239514641
4053829693,0.934483077106
4205442563,0.896444787078
765387088158072834,0.738845816407
2261726983,0.00362512263569
3285334441,0.548636201546
717126278386724865,0.265942999281
295044963,0.562316990406
15270559,0.996773380707
568270990,0.997139923657
92909429,0.0247300487154
3246995596,0.99549681289
3235820858,0.962718543976
55531084,0.943841825394
733972799421710337,0.433813991612
111947236,0.813820002561
2395498116,0.70791142064
402854938,0.358196033016
1091073510,0.999999973908
328659973,0.999999986371
335987017,0.999855257315
745349499392921602,0.176251900405
752165557,0.852689847088
710636780840730624,0.966600206152
85612651,0.989054776048
764114851471949825,0.967915932522
14875758,0.996695073249
259006458,0.953091148715
356577348,0.00679879447616
134624096,0.998972851774
19290523,0.99310881793
218768201,0.82376474398
721279668,0.575353222929
294154680,0.999969657775
2358384984,0.345345864431
1281603361,0.819255576008
4365299121,0.997540593449
4064242453,0.724449550646
134233712,0.00910474824137
3460805234,0.813820002561
4041228101,0.605662528984
1272276649,0.425001346529
2922204735,0.968477255456
760213656906833920,0.0206431124136
1296684524,0.0426532844972
586096935,0.0359694676398
593405794,0.999947011018
3858760698,0.99999113553
625573696,0.813820002561
3397668123,0.837528733694
3035839695,0.99999683953
20403049,0.931092098925
2906932271,0.942918713017
1025889584,0.993567480852
2812103434,0.680885629237
725241218565808128,0.204923499588
85920748,0.839681515278
603908506,0.83344623048
83784088,0.98745275449
31081897,0.999947582373
599399768,0.483867093202
3101155881,0.106343420271
384555283,0.999981891039
1245016218,0.813820002561
3176969034,0.573499222243
2605010109,0.145971222958
153117745,0.295457908751
1201796502,0.999617001222
365149602,0.970822885587
4532374948,0.999963311254
375053940,0.822494416298
3411693034,0.744271183758
193963101,0.731427837988
42160218,0.802860080472
573245705,0.986507352512
20907283,0.9902990853
254737996,0.645971378867
474355133,0.435808569219
1711104398,0.546395996736
555873027,0.905224589844
240775180,0.991238779739
15397628,0.999233982228
700958326155141120,0.339449806331
2351635073,0.621447299393
3268207573,0.855698928051
1030030639,0.890916803505
300629341,0.611747162454
3303417908,0.0953991237942
225571023,0.999985743385
4879506209,0.448780760439
44951044,1.0
2366419658,0.827421402078
33588153,0.304284136163
993026467,0.496693035507
1265993328,0.999913492373
168270746,0.813820002561
3997761263,0.798737667883
704437819394097153,0.365822620646
20944327,0.999782482246
3306045395,0.999916793253
143217021,0.999988583737
291048144,0.813820002561
205813557,0.999460374905
276174211,0.995439094144
257626250,0.948648776229
558062477,0.999988558608
3945538078,0.904832633104
2455402332,0.690854146596
2800678746,0.172189662529
724139826,0.727336595978
2543832943,0.894957128519
2812468094,0.999816405311
307051616,0.999999993459
2724297725,0.633647710904
3386533573,0.838363194235
175631497,0.786365485472
403026443,1.48165689821e-05
2691769046,0.783631318605
168838825,0.93567631912
184716542,0.243413358449
2620261884,0.903373436201
3164639612,0.53277227913
1511959015,0.813820002561
60405268,0.999999345578
246564833,0.124209425051
4342833556,0.999664182012
18714435,0.967048596174
1125581838,0.999988017365
589561609,0.794462212659
718205813,0.999948822321
307360488,0.980434924098
2343341823,0.517240691106
4601104113,0.999824543992
786771,0.998218365879
3012613524,5.03484634479e-05
14379613,0.638501546068
1581408445,0.983399009526
2809927988,0.735675618546
1245671730,6.47761052451e-06
233922540,0.813820002561
86823564,0.999999968696
636657063,0.857911225521
38187801,0.946899150425
14381395,0.999632864278
2855674607,0.341996363683
157525526,0.0321400911523
2632557888,0.834977287254
2790852631,0.813820002561
2987819945,0.828309612523
447508317,0.52068159342
1438647332,0.985458941648
2345320388,0.338455776228
70798256,0.846647930561
750202632484982784,0.96875409783
324066447,0.0454283703185
1487450708,0.00262501617283
1024839002,1.15242483144e-07
341403614,0.786021895351
216861914,0.999928752851
1549320775,0.236172486605
35068661,0.98952169235
755377963252658176,0.200366508696
15829454,0.703548422984
1097655301,0.773773251703
231158899,0.949488490611
75098091,0.640279164058
1945174885,0.00451687243248
192426427,0.995565274646
4724939296,0.985686190562
15098197,0.519288754722
3154321989,0.999998961027
43019867,0.985789501092
3137446443,0.994833913352
504292719,0.720313350138
264987397,0.999999692851
168854818,0.635657861075
54289272,0.99999662537
166879954,0.998389607279
107554362,0.00552297400116
501992461,0.867607383317
706652132150214656,0.701032834477
3149368109,0.813820002561
18182460,0.095319013379
21699827,0.994335598025
1046272032,0.648387979768
49067918,0.999910547242
628467835,5.28605974332e-17
32515764,0.00149927737886
622323025,0.00388891171359
505191896,0.940239518216
750871179636908032,0.890559590525
1493406558,0.932055823757
273320527,0.410899946552
2755965551,0.996913224292
7954452,0.999999984702
266775348,0.999999876284
359279222,0.990979379194
715662005865168896,0.700751445419
3609800428,2.59161799846e-09
370446569,2.6156883319e-09
747764272395063296,0.717996299895
2153236557,0.0740728657718
107902678,0.943173576952
381685158,0.196889409052
19226798,0.999674878322
31346694,0.997329835778
2879696110,0.998760468637
704342114650329088,0.32104838009
3025980004,0.917127942448
837985446,0.999999992695
807150625,0.994766114334
42985686,0.696719741662
67589922,0.936212515992
704318091493314560,0.168001076282
15564187,0.882142792747
138950053,0.998511224834
2156167358,0.893621883539
1979100510,0.999674928628
361243387,0.994247051736
228978667,0.995733617288
712492108611866624,0.338720123748
296736964,1.0
222672617,0.999986810344
768481920086794242,0.664515799295
1334225768,0.994953472595
16398444,0.990011986935
293560882,0.999834772198
701238140,0.824432165284
344655481,0.813820002561
392487643,0.999861373543
167846411,0.997522180553
23590245,0.999533701415
86471644,0.999998463266
16246859,0.657855357162
276117966,0.884003272677
2252523204,0.97037054473
19010065,0.252204636032
227470672,0.909104815077
195785279,0.903886909874
2418324517,0.975485906235
22033362,0.999983851365
96368572,0.999999972089
3245555109,0.748858887063
419125795,0.564281968268
738744136614981632,0.179506737977
319409874,0.964464140531
546202940,0.606236352215
2443135201,0.938234530368
3130848945,0.944169217085
2832299452,0.9098434058
35975387,0.979609415213
298149499,0.37054106849
14527778,0.999999927649
158564166,0.562669358801
3621722174,0.347856097367
2280474355,0.813820002561
788125123,0.999999863396
743136315504373761,0.0869260195944
364643338,0.9904178654
67761261,0.168708306278
2169432871,0.813820002561
51724335,0.291979407135
794970457,0.945629216184
24460650,0.998635203013
180818664,0.336476968638
48567048,0.746420307027
85360750,0.999842273212
464840200,0.813820002561
2523862118,0.887287811942
2847300922,0.813820002561
52826380,0.999998928905
63767559,0.9127217154
3174088999,0.677098903253
798717607,0.999536791742
15780810,0.0630480945703
1605454002,0.0915292019969
2758227844,0.313902592005
3018292976,0.957988787086
30213351,0.578534620819
4784746304,0.891669489735
600022839,0.482385455007
1423919995,0.999629392605
3951147891,0.192781317882
4814407119,1.0
220521470,0.0572967753006
624593130,0.999741823424
1301885720,0.91753486986
2834771237,0.647637592769
318172536,0.422290121512
1196320909,0.987739808786
3138489302,0.813820002561
204362714,0.844829084587
584490766,0.996382107759
21543404,0.99994670314
226120372,0.86913306966
3380105499,0.99999369448
2897534623,0.777886653706
823946054,0.999185937126
16108210,0.985994050667
3162378792,0.971295833656
1295889902,0.971013033552
200858171,0.776698541311
26267493,7.53384767237e-11
730536623339884544,0.18311316198
35645684,0.998138161567
811594596,0.221328198021
1646079943,0.999999974647
3507460516,0.38958558684
736914843744116737,0.941332845131
3004462090,0.618734037978
105861114,0.996550696335
51114442,0.698581775025
81237987,0.599959485872
374909944,0.676773974567
3198085603,0.867794225642
4913963779,0.999986375758
65357124,0.946492875287
2719811773,0.105898713266
1641113694,0.982975162738
5806732,0.457305614897
3558890174,0.000168414940641
3075097395,0.813820002561
130791536,0.0177753542988
1971984770,0.813820002561
3370922973,0.98958772516
58493437,0.850159561629
270727233,0.813820002561
1008771500,0.75593207778
2497712966,0.0276569482463
1440701492,0.615899208172
599377615,0.843345424269
82809560,0.998675097318
184400257,0.816692273218
753166048547905536,0.561476285362
179950817,0.985116841662
247278651,0.816570270929
433492915,0.760578852815
45858156,0.907296574044
80355479,0.229022983435
433931965,0.813820002561
47478225,0.902377143638
580303299,0.959086707392
298031274,0.99357157532
571624655,0.772153965221
3699772100,0.0928468958235
738887185,0.999999999694
401690626,0.813820002561
2952531799,0.983281875599
179559918,0.305840453599
206544934,0.9997050113
739992046832898048,0.533306367554
202766189,0.935446454569
288772032,6.70839127773e-16
3227329307,0.497551294173
56523974,0.993403360806
881084695,0.972635449149
27983732,0.797561432357
3366214402,4.60982432432e-05
322891096,0.777833212992
3307608359,0.0496912561116
322252122,0.999820916641
353926652,0.813820002561
908697421,0.0334341091565
96979679,0.953019064199
410572471,0.90444036694
23270848,1.0
1664059410,0.841243458866
713940325098606592,0.0406952922176
218682993,0.993450039151
533878457,1.0
746916787854401537,0.503585781865
3575046733,0.813820002561
35054541,0.993342172851
332823470,0.813820002561
1668135704,0.822632016222
3102991489,0.0407222435753
158121515,0.946543659391
2477738889,0.813820002561
619269297,0.86848416719
3076723587,0.999991068371
1096048885,0.718900012851
232098131,0.579924395397
254839546,0.0563089606369
739267692,0.999999944562
160236556,0.870809542682
61470287,0.138164341331
42642400,0.986554124444
734046008628383744,0.625647921727
226681750,0.813820002561
26284574,0.453928746901
1633364934,0.977422761501
346985655,0.999613311003
2727967075,0.641288755818
760245449022246912,0.45846146608
16107188,0.76068208714
2455721468,0.999999994523
20667881,0.914767979805
844970568,0.813820002561
16697063,8.50099848203e-07
454457064,0.280727536846
380432888,0.813820002561
41753394,0.990769062258
1202801491,0.813820002561
3594546342,0.999811208781
770018908464119815,0.561172622234
194648856,0.999995165487
1561259425,0.949610133064
25891689,0.965515324259
1970556547,0.813820002561
710816726288506880,0.180633871828
48758809,0.999999998947
619568001,0.984433570402
1671096962,0.994790209671
559477286,0.999999999941
2660630073,0.999651812796
739497404349714432,0.358667136566
32618623,0.80517714834
807824918,0.999350569219
758724114471321600,0.277979188999
470542811,0.985210010807
177703283,0.00107802035594
2646715176,0.813820002561
390578071,0.506412482551
132406441,0.999994714591
28519592,0.00982454397854
3105250433,0.99999992701
2914438373,0.813820002561
383571739,0.990183568338
14299788,0.992701428128
4288401623,0.996730501222
16162490,0.970309538323
535043718,1.0
1591341,0.813820002561
1324998186,0.999978943481
1593013008,0.998578683956
2499207097,0.36434801787
423045870,0.00109377069989
233860289,0.017858224249
197413479,0.99990679555
296090038,0.159533160257
1244092304,0.999889956226
506859605,0.96426089275
2461774904,1.0
2290411892,0.987465242449
111984904,0.7717414358
349861258,2.53481786653e-05
36743702,0.840502197876
374171704,0.999997481148
1895620988,0.999978969145
3065229184,0.813820002561
1473643824,0.946567800823
73793125,0.998750015752
784599757,0.91221074489
1273164817,0.851551255636
1249821662,0.999987507689
525771389,0.561279647613
265499956,0.999995848966
800917068,0.879102612141
374712589,0.999996769521
1164483986,0.856636716789
705098100579250176,0.141777777818
4515736051,0.0919211585638
2428043126,0.283388203378
732506376,0.999997238007
1557967128,0.813820002561
24830683,0.736388489677
15606796,0.999975292489
15174596,0.737240779253
283374974,0.624722736772
2250616542,0.809085852983
765104401799192577,0.205743376808
14054810,0.999999669393
85353093,0.998971325605
431138602,0.205649947742
744222494379302913,0.465164047805
3019989793,0.813820002561
41171593,0.966620126569
995484505,0.734513445283
540108730,0.998567703965
735482754997968896,0.687074583376
61571899,0.724764240296
15685664,0.967103429635
135374603,0.999999996064
2991696062,0.907832696643
357086239,0.999989597079
755577252369227777,0.352428864
4896019625,0.813820002561
3287920933,0.00402768673151
1379941483,0.995792921338
69257713,0.991741648697
3393479734,0.958533578332
36578197,0.982612214186
216943721,0.913149717788
55617634,0.890667358693
3023585150,0.813820002561
720768273730539520,0.50108861354
605853027,0.982994319513
65910541,0.813820002561
711368988056543232,0.218777694794
77906548,0.998315253194
759561065470361600,0.451225829119
18300385,0.998087258848
65337103,0.99960618095
154370338,0.653593618218
771478811166642176,0.0584674111241
209410262,0.951407271593
3055219680,0.99767087303
274918452,0.585204960393
618600886,0.813820002561
98538101,0.998450966945
1188639319,0.198745771714
1851251604,0.998849758683
275323794,0.999121734459
2209865677,0.828572440701
226403137,0.929883193065
2466972566,0.327907196965
79490510,0.992852132024
50831666,0.999966478945
3257652433,0.949350024515
3182102845,0.000843434767244
620400421,0.994826185208
25260481,0.782564754053
1569475002,0.987679537899
1970178764,0.000751264301199
186745799,0.924608965524
69447500,0.993176829221
1198424886,0.0126857688658
554384284,0.0961996041983
932774838,0.030689682319
1275561734,0.814862678947
4213026711,0.992017736894
238027524,0.660542777855
491736403,0.703711943759
4782912374,0.614100374054
274995094,0.0220183626943
63909533,0.85892772635
1264102916,0.813820002561
54825044,0.96151085331
501539172,0.603010066149
380741148,0.942693751852
178783121,0.822623910762
22058855,0.841796726639
239553112,0.999985503693
54718533,0.999613837692
730129552782073856,0.101719633708
728678754197721088,0.810831982872
2551801896,0.862210975771
1475740314,0.882369300727
1916231341,0.999999996476
2200165610,0.907185058472
36580308,0.999561399141
2660512032,0.952829870225
23408927,0.705935203251
4898194671,0.676737542046
1477982694,0.665787969255
164253313,0.813820002561
3069801752,0.999998970371
396324642,0.807050453125
2635059051,0.666391652157
1421379074,0.87545608405
1912185266,0.995525109884
1953266815,0.822111636324
21475097,0.813820002561
1480832682,0.967731880865
769002900513181698,0.90041159609
1564619755,0.813820002561
406727658,0.823615439492
2340871045,0.992858246032
395034209,1.0
746444064892067840,0.324946472449
1624653158,0.556871129361
707987095755890688,0.620383344371
4593372796,0.849369662304
754022807579820032,0.736366632154
382271133,0.533990790027
579885820,1.0
745911811367632896,0.0102626301565
546115597,0.999980464677
16442656,0.921531374498
92461962,0.256873894574
1976126720,0.813820002561
10222202,0.999999994953
353723235,0.982214010412
756635888730472448,0.868832379088
26252167,0.999989886713
1428798481,0.992521448503
710669392581943296,0.00992042324551
384218611,0.813820002561
1972952198,0.813820002561
1869733831,0.954880288062
354113973,0.904308413754
62593792,0.666724636027
48846742,0.999996185755
740453543413469184,0.106526457448
714445294843334657,0.102701968685
815371338,0.781605868536
302859151,0.865295487737
1611538375,0.963745064141
20626483,0.997639667441
18646883,0.999143220139
22125118,0.999994558272
68185573,0.813820002561
738844718042386433,0.817749479001
